Straßennummer,Straßenname,Ortsbezirk,Stadtteil Name,Stadtbezirk,Stadtbezirksvorst,Schiedsleutebezirk,Sozialrathaus Name,Polizeirevier,Postleitzahl,Address,Latitude,Longitude,class,type,Strassenname,survey,imagelink
3337,Klimsch-Anlage,9,Dornbusch,442,9.68,9,Dornbusch,12.0,60320,Klimsch-Anlage 60320 Frankfurt,50.1444886,8.6661601,highway,way,Klimsch-Anlage,1,Klimsch-Anlage_60320.jpeg
732,Enge Gasse,9,Eschersheim,451,9.65,9,Dornbusch,12.0,60433,Enge Gasse 60433 Frankfurt,50.1606372,8.6550398,highway,way,Enge Gasse,1,Enge Gasse_60433.jpeg
2388,Unter den Eschen,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Unter den Eschen 60596 Frankfurt,50.0915281,8.6711873,highway,way,Unter den Eschen,1,Unter den Eschen_60596.jpeg
1101,Hedderichstraße,5,Sachsenhausen-N.,324,5.32,5A,Sachsenhausen,8.0,60594,Hedderichstraße 60594 Frankfurt,50.0996526,8.6848434,highway,way,Hedderichstrasse,1,Hedderichstrasse_60594.jpeg
269,Apoldaer Weg,6,Zeilsheim,611,6.49,6B,Höchst,17.0,65931,Apoldaer Weg 65931 Frankfurt,50.0944857,8.5025594,highway,way,Apoldaer Weg,1,Apoldaer Weg_65931.jpeg
673,Düsseldorfer Straße,1,Gallus,152,1.06,1,Gallus,4.0,60329,Düsseldorfer Straße 60329 Frankfurt,50.1083119,8.6630146,highway,way,Duesseldorfer Strasse,1,Duesseldorfer Strasse_60329.jpeg
2900,Neuer Weg,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Neuer Weg 60388 Frankfurt,50.1498731,8.7526069,highway,way,Neuer Weg,1,Neuer Weg_60388.jpeg
2538,Wörbachstraße,8,Heddernheim,431,8.61,8,Nord,14.0,60439,Wörbachstraße 60439 Frankfurt,50.1572947,8.6468431,highway,way,Woerbachstrasse,1,Woerbachstrasse_60439.jpeg
1454,Klüberstraße,2,Westend-Süd,100,2.11,2,Bockenheim,13.0,60325,Klüberstraße 60325 Frankfurt,50.1137266,8.6670274,highway,way,Klueberstrasse,1,Klueberstrasse_60325.jpeg
3768,Karoline-Veith-Straße,7,Bockenheim,343,7.57,2,Bockenheim,11.0,60486,Karoline-Veith-Straße 60486 Frankfurt,50.1274286,8.6946348,historic,node,Karoline-Veith-Strasse,1,Karoline-Veith-Strasse_60486.jpeg
248,An der Steinmühle,6,Nied,561,6.42,6A,Höchst,17.0,65934,An der Steinmühle 65934 Frankfurt,50.1031401,8.5584285,highway,way,An der Steinmuehle,1,An der Steinmuehle_65934.jpeg
3497,Römerbrücke,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Römerbrücke 60431 Frankfurt,50.1490834,8.6391362,highway,way,Roemerbruecke,1,Roemerbruecke_60431.jpeg
31,Allerheiligentor,1,Innenstadt,70,1.01,1,Ost,1.0,60311,Allerheiligentor 60311 Frankfurt,50.1131852,8.6932046,highway,way,Allerheiligentor,1,Allerheiligentor_60311.jpeg
2719,Hochfeldstraße,14,Harheim,660,14.81,14,Nord,14.0,60437,Hochfeldstraße 60437 Frankfurt,50.1868069,8.6953093,highway,way,Hochfeldstrasse,1,Hochfeldstrasse_60437.jpeg
3023,Werner-Bockelmann-Straße,6,Nied,562,6.43,6A,Höchst,16.0,65934,Werner-Bockelmann-Straße 65934 Frankfurt,50.1039333,8.5792317,highway,way,Werner-Bockelmann-Strasse,1,Werner-Bockelmann-Strasse_65934.jpeg
2909,Rumpenheimer Straße,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Rumpenheimer Straße 60388 Frankfurt,50.1439103,8.7577309,highway,way,Rumpenheimer Strasse,1,Rumpenheimer Strasse_60388.jpeg
2279,Stefan-Zweig-Straße,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Stefan-Zweig-Straße 60431 Frankfurt,50.1417504,8.6554454,highway,way,Stefan-Zweig-Strasse,1,Stefan-Zweig-Strasse_60431.jpeg
1835,Oberfeldstraße,8,Praunheim,426,8.62,7,Nord,14.0,60439,Oberfeldstraße 60439 Frankfurt,50.1547888,8.6239408,highway,way,Oberfeldstrasse,1,Oberfeldstrasse_60439.jpeg
601,Clementineweg,4,Ostend,252,4.25,4,Ost,5.0,60385,Clementineweg 60385 Frankfurt,50.1219704,8.7117481,highway,way,Clementineweg,1,Clementineweg_60385.jpeg
2456,Weckmarkt,1,Altstadt,10,1.01,1,Ost,1.0,60311,Weckmarkt 60311 Frankfurt,50.1103424,8.6859512,highway,way,Weckmarkt,1,Weckmarkt_60311.jpeg
940,Ginnheimer Hohl,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Ginnheimer Hohl 60431 Frankfurt,50.1444195,8.6531495,highway,way,Ginnheimer Hohl,1,Ginnheimer Hohl_60431.jpeg
3520,Straße der Nationen,2,Bockenheim,163,2.15,2,Bockenheim,13.0,60327,Straße der Nationen 60327 Frankfurt,50.1102201,8.6311559,highway,way,Strasse der Nationen,1,Strasse der Nationen_60327.jpeg
250,An der Wildhube,6,Schwanheim,531,6.38,6A,Sachsenhausen,10.0,60529,An der Wildhube 60529 Frankfurt,50.0853988,8.5860525,highway,way,An der Wildhube,1,An der Wildhube_60529.jpeg
1378,Karl-von-Drais-Straße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Karl-von-Drais-Straße 60435 Frankfurt,50.1476362,8.6808332,highway,way,Karl-von-Drais-Strasse,1,Karl-von-Drais-Strasse_60435.jpeg
1443,Kleinschmidtstraße,9,Eschersheim,452,9.66,9,Dornbusch,12.0,60431,Kleinschmidtstraße 60431 Frankfurt,50.1522087,8.6572515,amenity,node,Kleinschmidtstrasse,1,Kleinschmidtstrasse_60431.jpeg
231,An der Fähre,6,Griesheim,541,6.39,6A,Gallus,16.0,65933,An der Fähre 65933 Frankfurt,50.0907414,8.6094979,highway,way,An der Faehre,1,An der Faehre_65933.jpeg
1372,Karl-Schüler-Weg,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,Karl-Schüler-Weg 65929 Frankfurt,50.1109557,8.5260341,highway,way,Karl-Schueler-Weg,1,Karl-Schueler-Weg_65929.jpeg
3335,Im Nardholz,9,Eschersheim,451,9.65,9,Dornbusch,12.0,60433,Im Nardholz 60433 Frankfurt,50.1626763,8.6628573,highway,way,Im Nardholz,1,Im Nardholz_60433.jpeg
878,Fritschengäßchen,5,Sachsenhausen-N.,300,5.31,5A,Sachsenhausen,8.0,60594,Fritschengäßchen 60594 Frankfurt,50.1054358,8.6886473,highway,way,Fritschengaesschen,1,Fritschengaesschen_60594.jpeg
808,Fleckenbühlstraße,10,Bonames,491,10.7,10,Nord,14.0,60437,Fleckenbühlstraße 60437 Frankfurt,50.1818033,8.6599959,highway,way,Fleckenbuehlstrasse,1,Fleckenbuehlstrasse_60437.jpeg
2908,Röntgenstraße,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Röntgenstraße 60388 Frankfurt,50.1410961,8.7492255,amenity,node,Roentgenstrasse,1,Roentgenstrasse_60388.jpeg
1256,Im Burgfeld,8,Heddernheim,432,8.62,8,Nord,14.0,60439,Im Burgfeld 60439 Frankfurt,50.1516527,8.6341939,highway,way,Im Burgfeld,1,Im Burgfeld_60439.jpeg
2231,Sigmund-Freud-Straße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Sigmund-Freud-Straße 60435 Frankfurt,50.1552119,8.6860901,highway,way,Sigmund-Freud-Strasse,1,Sigmund-Freud-Strasse_60435.jpeg
761,Espenstraße,6,Griesheim,542,6.4,6A,Gallus,16.0,65933,Espenstraße 65933 Frankfurt,50.0965667,8.6077414,highway,way,Espenstrasse,1,Espenstrasse_65933.jpeg
130,Am Hühnerberg,6,Nied,561,6.42,6A,Höchst,17.0,65934,Am Hühnerberg 65934 Frankfurt,50.1015431,8.5628144,highway,way,Am Huehnerberg,1,Am Huehnerberg_65934.jpeg
1395,Kelkheimer Straße,1,Gallus,162,1.07,1,Gallus,4.0,60326,Kelkheimer Straße 60326 Frankfurt,50.1053597,8.6305323,highway,way,Kelkheimer Strasse,1,Kelkheimer Strasse_60326.jpeg
490,Breidensteiner Weg,7,Rödelheim,402,7.56,7,Bockenheim,11.0,60489,Breidensteiner Weg 60489 Frankfurt,50.1196445,8.6073298,highway,way,Breidensteiner Weg,1,Breidensteiner Weg_60489.jpeg
1266,Imkerweg,6,Sindlingen,601,6.47,6B,Höchst,17.0,65931,Imkerweg 65931 Frankfurt,50.0764536,8.5169658,highway,way,Imkerweg,1,Imkerweg_65931.jpeg
3497,Römerbrücke,8,Heddernheim,432,8.62,8,Nord,14.0,60439,Römerbrücke 60439 Frankfurt,50.1490834,8.6391362,highway,way,Roemerbruecke,1,Roemerbruecke_60439.jpeg
68,Alt-Praunheim,7,Praunheim,425,7.6,7,Bockenheim,14.0,60488,Alt-Praunheim 60488 Frankfurt,50.1481574,8.6211212,highway,way,Alt-Praunheim,1,Alt-Praunheim_60488.jpeg
2031,Römerberg,1,Altstadt,10,1.01,1,Ost,1.0,60311,Römerberg 60311 Frankfurt,50.1102003,8.6821669109375,highway,relation,Roemerberg,1,Roemerberg_60311.jpeg
1219,Homburger Landstraße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Homburger Landstraße 60435 Frankfurt,50.1587048,8.6886482,highway,way,Homburger Landstrasse,1,Homburger Landstrasse_60435.jpeg
2687,Gickelgasse,12,Kalbach-Riedberg,650,12.79,12,Nord,14.0,60437,Gickelgasse 60437 Frankfurt,50.1890412,8.6374718,highway,way,Gickelgasse,1,Gickelgasse_60437.jpeg
2517,Wilhelm-Epstein-Straße,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Wilhelm-Epstein-Straße 60431 Frankfurt,50.1368589,8.6470355,amenity,node,Wilhelm-Epstein-Strasse,1,Wilhelm-Epstein-Strasse_60431.jpeg
414,Bertramswiese,3,Nordend-West,202,3.16,3,Dornbusch,12.0,60320,Bertramswiese 60320 Frankfurt,50.1370085,8.6774099,highway,way,Bertramswiese,1,Bertramswiese_60320.jpeg
838,Frankenallee,1,Gallus,161,1.06,1,Gallus,4.0,60327,Frankenallee 60327 Frankfurt,50.1072778,8.6507872,amenity,node,Frankenallee,1,Frankenallee_60327.jpeg
3195,Schwedenkronenplatz,1,Innenstadt,70,1.01,1,Ost,1.0,60313,Schwedenkronenplatz 60313 Frankfurt,50.1163515,8.6865277,highway,way,Schwedenkronenplatz,1,Schwedenkronenplatz_60313.jpeg
613,Daimlerstraße,4,Ostend,261,4.27,4,Ost,5.0,60314,Daimlerstraße 60314 Frankfurt,50.1224271,8.7401097,highway,way,Daimlerstrasse,1,Daimlerstrasse_60314.jpeg
745,Erich-Ollenhauer-Ring,8,Heddernheim,432,8.62,8,Nord,14.0,60439,Erich-Ollenhauer-Ring 60439 Frankfurt,50.1595141,8.6339541,highway,way,Erich-Ollenhauer-Ring,1,Erich-Ollenhauer-Ring_60439.jpeg
429,Bilsteinweg,10,Preungesheim,470,10.73,10,Dornbusch,12.0,60435,Bilsteinweg 60435 Frankfurt,50.1452124,8.6979626,highway,way,Bilsteinweg,1,Bilsteinweg_60435.jpeg
2629,Miquelanlage,2,Westend-Nord,192,2.09,2,Dornbusch,12.0,60320,Miquelanlage 60320 Frankfurt,50.13383805,8.657639478423132,leisure,way,Miquelanlage,1,Miquelanlage_60320.jpeg
1938,Porthstraße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Porthstraße 60435 Frankfurt,50.1434532,8.685132,highway,way,Porthstrasse,1,Porthstrasse_60435.jpeg
3520,Straße der Nationen,2,Bockenheim,163,2.15,2,Bockenheim,13.0,60486,Straße der Nationen 60486 Frankfurt,50.1102201,8.6311559,highway,way,Strasse der Nationen,1,Strasse der Nationen_60486.jpeg
2149,Schmidtbornstraße,6,Nied,561,6.42,6A,Höchst,16.0,65934,Schmidtbornstraße 65934 Frankfurt,50.1015472,8.5694409,highway,way,Schmidtbornstrasse,1,Schmidtbornstrasse_65934.jpeg
617,Danneckerstraße,5,Sachsenhausen-N.,324,5.32,5A,Sachsenhausen,8.0,60594,Danneckerstraße 60594 Frankfurt,50.1035946,8.6844396,amenity,node,Danneckerstrasse,1,Danneckerstrasse_60594.jpeg
612,Dahlmannstraße,4,Ostend,252,4.25,4,Ost,5.0,60385,Dahlmannstraße 60385 Frankfurt,50.1204852,8.7072194,highway,way,Dahlmannstrasse,1,Dahlmannstrasse_60385.jpeg
582,Burnitzstraße,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Burnitzstraße 60596 Frankfurt,50.097426,8.6733865,highway,way,Burnitzstrasse,1,Burnitzstrasse_60596.jpeg
644,Diezer Straße,8,Heddernheim,431,8.61,8,Nord,14.0,60439,Diezer Straße 60439 Frankfurt,50.157414,8.6482595,highway,way,Diezer Strasse,1,Diezer Strasse_60439.jpeg
525,Buchrainstraße,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Buchrainstraße 60599 Frankfurt,50.0986702,8.7244186,highway,way,Buchrainstrasse,1,Buchrainstrasse_60599.jpeg
3522,Lissabonner Straße,1,Gallus,161,1.06,1,Gallus,4.0,60327,Lissabonner Straße 60327 Frankfurt,50.10802405,8.644410544901659,highway,way,Lissabonner Strasse,1,Lissabonner Strasse_60327.jpeg
1741,Morgenzeile,6,Schwanheim,532,6.37,6A,Sachsenhausen,10.0,60529,Morgenzeile 60529 Frankfurt,50.0853712,8.6173239,highway,way,Morgenzeile,1,Morgenzeile_60529.jpeg
2360,Tillystraße,6,Nied,561,6.42,6A,Höchst,17.0,65934,Tillystraße 65934 Frankfurt,50.1020145,8.559575,highway,way,Tillystrasse,1,Tillystrasse_65934.jpeg
1099,Hebelstraße,3,Nordend-West,120,3.21,3,Ost,3.0,60318,Hebelstraße 60318 Frankfurt,50.1211309,8.6887506,highway,way,Hebelstrasse,1,Hebelstrasse_60318.jpeg
2052,Heinz-Herbert-Karry-Straße,11,Seckbach,390,11.75,11,Ost,6.0,60389,Heinz-Herbert-Karry-Straße 60389 Frankfurt,50.1374549,8.7135509,highway,way,Heinz-Herbert-Karry-Strasse,1,Heinz-Herbert-Karry-Strasse_60389.jpeg
307,August-Euler-Straße,2,Bockenheim,163,2.15,2,Bockenheim,13.0,60486,August-Euler-Straße 60486 Frankfurt,50.1137148,8.6230374,highway,way,August-Euler-Strasse,1,August-Euler-Strasse_60486.jpeg
1857,Oelmühlgasse,7,Rödelheim,401,7.55,7,Bockenheim,11.0,60489,Oelmühlgasse 60489 Frankfurt,50.1247023,8.6143655,highway,way,Oelmuehlgasse,1,Oelmuehlgasse_60489.jpeg
173,Am Saalenbusch,11,Fechenheim,510,11.77,11,Ost,18.0,60386,Am Saalenbusch 60386 Frankfurt,50.1251537,8.7639482,highway,way,Am Saalenbusch,1,Am Saalenbusch_60386.jpeg
1637,Luxemburgerallee,4,Ostend,252,4.25,4,Ost,5.0,60385,Luxemburgerallee 60385 Frankfurt,50.1201902,8.7111561,highway,way,Luxemburgerallee,1,Luxemburgerallee_60385.jpeg
1555,Lehmkautstraße,6,Sindlingen,601,6.47,6B,Höchst,17.0,65931,Lehmkautstraße 65931 Frankfurt,50.0815828,8.516578,highway,way,Lehmkautstrasse,1,Lehmkautstrasse_65931.jpeg
2560,Zeppelinallee,2,Bockenheim,362,2.12,2,Bockenheim,13.0,60487,Zeppelinallee 60487 Frankfurt,50.1289646,8.6452657,highway,way,Zeppelinallee,1,Zeppelinallee_60487.jpeg
1890,Palmstraße,3,Nordend-Ost,130,3.2,3,Ost,3.0,60316,Palmstraße 60316 Frankfurt,50.11746,8.6943159,highway,way,Palmstrasse,1,Palmstrasse_60316.jpeg
1433,Kleine Hochstraße,1,Innenstadt,50,1.02,1,Ost,1.0,60313,Kleine Hochstraße 60313 Frankfurt,50.1155007,8.6742697,highway,way,Kleine Hochstrasse,1,Kleine Hochstrasse_60313.jpeg
2363,Tischbeinstraße,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Tischbeinstraße 60596 Frankfurt,50.1001807,8.6751771,highway,way,Tischbeinstrasse,1,Tischbeinstrasse_60596.jpeg
1656,Mannheimer Straße,1,Gutleutviertel,151,1.04,1,Gallus,4.0,60329,Mannheimer Straße 60329 Frankfurt,50.1060668,8.6651842,highway,way,Mannheimer Strasse,1,Mannheimer Strasse_60329.jpeg
138,Am Kunzengarten,6,Sossenheim,632,6.54,6C,Höchst,17.0,65936,Am Kunzengarten 65936 Frankfurt,50.1203281,8.5683871,highway,way,Am Kunzengarten,1,Am Kunzengarten_65936.jpeg
1121,Heinestraße,3,Nordend-West,201,3.21,3,Dornbusch,3.0,60322,Heinestraße 60322 Frankfurt,50.1229144,8.6760476,highway,way,Heinestrasse,1,Heinestrasse_60322.jpeg
1321,Jean-Paul-Straße,9,Dornbusch,442,9.68,9,Dornbusch,12.0,60320,Jean-Paul-Straße 60320 Frankfurt,50.1437131,8.6640631,highway,way,Jean-Paul-Strasse,1,Jean-Paul-Strasse_60320.jpeg
3207,Alter Wartweg,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Alter Wartweg 60388 Frankfurt,50.1554019,8.7428479,highway,way,Alter Wartweg,1,Alter Wartweg_60388.jpeg
3490,Walter-Schwagenscheidt-Platz,8,Praunheim,426,8.62,7,Nord,14.0,60439,Walter-Schwagenscheidt-Platz 60439 Frankfurt,50.157667700000005,8.630724735326947,leisure,way,Walter-Schwagenscheidt-Platz,1,Walter-Schwagenscheidt-Platz_60439.jpeg
1241,Hungener Straße,3,Nordend-Ost,222,3.18,3,Ost,6.0,60389,Hungener Straße 60389 Frankfurt,50.1336126,8.6973781,highway,way,Hungener Strasse,1,Hungener Strasse_60389.jpeg
2256,Sossenheimer Mühlgasse,6,Sossenheim,631,6.53,6C,Höchst,17.0,65936,Sossenheimer Mühlgasse 65936 Frankfurt,50.1195175,8.5653323,highway,way,Sossenheimer Muehlgasse,1,Sossenheimer Muehlgasse_65936.jpeg
623,Dehnhardtstraße,9,Eschersheim,452,9.66,9,Dornbusch,12.0,60433,Dehnhardtstraße 60433 Frankfurt,50.1486002,8.667426,highway,way,Dehnhardtstrasse,1,Dehnhardtstrasse_60433.jpeg
1650,Mainzer Landstraße,1,Gallus,152,1.06,1,Gallus,4.0,60327,Mainzer Landstraße 60327 Frankfurt,50.1072505,8.6552022,highway,way,Mainzer Landstrasse,1,Mainzer Landstrasse_60327.jpeg
1915,Pfannmüllerstraße,7,Hausen,410,7.58,7,Bockenheim,11.0,60488,Pfannmüllerstraße 60488 Frankfurt,50.1307344,8.6241811,highway,way,Pfannmuellerstrasse,1,Pfannmuellerstrasse_60488.jpeg
1034,Haardtwaldplatz,5,Niederrad,371,5.35,5B,Sachsenhausen,10.0,60528,Haardtwaldplatz 60528 Frankfurt,50.08642595,8.636397079386711,leisure,way,Haardtwaldplatz,1,Haardtwaldplatz_60528.jpeg
2096,Sandplackenstraße,7,Praunheim,422,7.59,7,Bockenheim,14.0,60488,Sandplackenstraße 60488 Frankfurt,50.1481931,8.6200446,highway,way,Sandplackenstrasse,1,Sandplackenstrasse_60488.jpeg
1873,Orthstraße,4,Bornheim,281,4.24,4,Ost,6.0,60385,Orthstraße 60385 Frankfurt,50.1262422,8.7116455,highway,way,Orthstrasse,1,Orthstrasse_60385.jpeg
1388,Katzenpforte,1,Innenstadt,60,1.02,1,Ost,1.0,60313,Katzenpforte 60313 Frankfurt,50.1164294,8.6817258,highway,way,Katzenpforte,1,Katzenpforte_60313.jpeg
672,Dürkheimer Straße,6,Nied,561,6.42,6A,Höchst,16.0,65934,Dürkheimer Straße 65934 Frankfurt,50.0985545,8.575362,highway,way,Duerkheimer Strasse,1,Duerkheimer Strasse_65934.jpeg
113,Am Gemeindegarten,6,Griesheim,541,6.39,6A,Gallus,16.0,65933,Am Gemeindegarten 65933 Frankfurt,50.0939391,8.6084568,highway,way,Am Gemeindegarten,1,Am Gemeindegarten_65933.jpeg
2790,Emser Brücke,1,Gallus,161,1.06,1,Gallus,4.0,60327,Emser Brücke 60327 Frankfurt,50.1124389,8.6436734,highway,way,Emser Bruecke,1,Emser Bruecke_60327.jpeg
1384,Kastanienstraße,6,Griesheim,552,6.41,6A,Gallus,16.0,65933,Kastanienstraße 65933 Frankfurt,50.0987089,8.6040648,highway,way,Kastanienstrasse,1,Kastanienstrasse_65933.jpeg
755,Eschenheimer Anlage,3,Nordend-West,120,3.21,3,Ost,3.0,60318,Eschenheimer Anlage 60318 Frankfurt,50.1200026,8.6864357,highway,way,Eschenheimer Anlage,1,Eschenheimer Anlage_60318.jpeg
3012,Obere Rützelstraße,6,Griesheim,541,6.39,6A,Gallus,16.0,65933,Obere Rützelstraße 65933 Frankfurt,50.0931582,8.6084318,highway,way,Obere Ruetzelstrasse,1,Obere Ruetzelstrasse_65933.jpeg
3506,In den Aspen,14,Harheim,660,14.81,14,Nord,14.0,60437,In den Aspen 60437 Frankfurt,50.1872835,8.6963864,highway,way,In den Aspen,1,In den Aspen_60437.jpeg
1523,Kurzröderstraße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Kurzröderstraße 60435 Frankfurt,50.1463489,8.6841882,highway,way,Kurzroederstrasse,1,Kurzroederstrasse_60435.jpeg
232,An der Festeburg,11,Seckbach,390,11.75,11,Ost,6.0,60389,An der Festeburg 60389 Frankfurt,50.1441528,8.705733,amenity,node,An der Festeburg,1,An der Festeburg_60389.jpeg
751,Erntestraße,1,Gutleutviertel,151,1.04,1,Gallus,4.0,60327,Erntestraße 60327 Frankfurt,50.0943028,8.6387957,highway,node,Erntestrasse,1,Erntestrasse_60327.jpeg
15,Adolfstraße,5,Niederrad,372,5.36,5B,Sachsenhausen,10.0,60528,Adolfstraße 60528 Frankfurt,50.0837956,8.64647,highway,way,Adolfstrasse,1,Adolfstrasse_60528.jpeg
3,Ackermannstraße,1,Gallus,154,1.05,1,Gallus,16.0,60326,Ackermannstraße 60326 Frankfurt,50.1010322,8.6252843,highway,way,Ackermannstrasse,1,Ackermannstrasse_60326.jpeg
2044,Roßdorfer Straße,4,Bornheim,282,4.24,4,Ost,5.0,60385,Roßdorfer Straße 60385 Frankfurt,50.1249939,8.7089742,highway,way,Rossdorfer Strasse,1,Rossdorfer Strasse_60385.jpeg
2963,Adolf-Leweke-Straße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Adolf-Leweke-Straße 60435 Frankfurt,50.1531391,8.684761,highway,way,Adolf-Leweke-Strasse,1,Adolf-Leweke-Strasse_60435.jpeg
1659,Marbachweg,11,Seckbach,390,11.75,11,Ost,6.0,60389,Marbachweg 60389 Frankfurt,50.1441165,8.6937501,highway,way,Marbachweg,1,Marbachweg_60389.jpeg
1369,Karl-Marx-Straße,11,Riederwald,262,11.76,11,Ost,18.0,60386,Karl-Marx-Straße 60386 Frankfurt,50.1307492,8.735674382463138,highway,way,Karl-Marx-Strasse,1,Karl-Marx-Strasse_60386.jpeg
2833,Otto-Brenner-Straße,6,Sossenheim,632,6.54,6C,Höchst,17.0,65936,Otto-Brenner-Straße 65936 Frankfurt,50.1231471,8.5721772,highway,way,Otto-Brenner-Strasse,1,Otto-Brenner-Strasse_65936.jpeg
1214,Holzhausenstraße,3,Nordend-West,203,3.16,3,Dornbusch,3.0,60322,Holzhausenstraße 60322 Frankfurt,50.1269113,8.6747703,amenity,node,Holzhausenstrasse,1,Holzhausenstrasse_60322.jpeg
3331,Ignatz-Bubis-Brücke,1,Innenstadt,80,1.01,1,Ost,1.0,60311,Ignatz-Bubis-Brücke 60311 Frankfurt,50.1087362,8.6928959,highway,way,Ignatz-Bubis-Bruecke,1,Ignatz-Bubis-Bruecke_60311.jpeg
3568,Ettinghausen-Platz,6,Höchst,591,6.46,6C,Höchst,17.0,65929,Ettinghausen-Platz 65929 Frankfurt,50.0998357,8.546638880534708,highway,way,Ettinghausen-Platz,1,Ettinghausen-Platz_65929.jpeg
2796,In den Seewiesen,12,Kalbach-Riedberg,650,12.79,12,Nord,14.0,60437,In den Seewiesen 60437 Frankfurt,50.1854958,8.6501507,highway,way,In den Seewiesen,1,In den Seewiesen_60437.jpeg
1289,Inckusstraße,9,Dornbusch,463,9.69,9,Dornbusch,12.0,60320,Inckusstraße 60320 Frankfurt,50.1404257,8.6796949,highway,way,Inckusstrasse,1,Inckusstrasse_60320.jpeg
2636,Alte Fahrt,13,Nieder-Erlenbach,640,13.8,13,Nord,14.0,60437,Alte Fahrt 60437 Frankfurt,50.2014224,8.7099306,highway,way,Alte Fahrt,1,Alte Fahrt_60437.jpeg
274,Arnsburger Straße,4,Bornheim,240,4.23,4,Ost,5.0,60385,Arnsburger Straße 60385 Frankfurt,50.1255036,8.7069908,highway,way,Arnsburger Strasse,1,Arnsburger Strasse_60385.jpeg
1512,Küferstraße,6,Sindlingen,601,6.47,6B,Höchst,17.0,65931,Küferstraße 65931 Frankfurt,50.0821308,8.5150483,highway,way,Kueferstrasse,1,Kueferstrasse_65931.jpeg
905,Gederner Straße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Gederner Straße 60435 Frankfurt,50.1503625,8.6883054,highway,way,Gederner Strasse,1,Gederner Strasse_60435.jpeg
1919,Pfingstbornstraße,6,Sindlingen,601,6.47,6B,Höchst,17.0,65931,Pfingstbornstraße 65931 Frankfurt,50.083465,8.5133421,highway,way,Pfingstbornstrasse,1,Pfingstbornstrasse_65931.jpeg
2026,Rödelheimer Landstraße,7,Bockenheim,343,7.57,2,Bockenheim,11.0,60486,Rödelheimer Landstraße 60486 Frankfurt,50.1212908,8.621238,highway,way,Roedelheimer Landstrasse,1,Roedelheimer Landstrasse_60486.jpeg
2910,Schalksbornstraße,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Schalksbornstraße 60388 Frankfurt,50.1571752,8.7543565,highway,way,Schalksbornstrasse,1,Schalksbornstrasse_60388.jpeg
3035,Alfred-Delp-Straße,5,Sachsenhausen-S.,332,5.29,5A,Sachsenhausen,8.0,60599,Alfred-Delp-Straße 60599 Frankfurt,50.0969608,8.7137098,highway,way,Alfred-Delp-Strasse,1,Alfred-Delp-Strasse_60599.jpeg
3612,Marianne-Beuchert-Platz,10,Preungesheim,470,10.73,10,Dornbusch,12.0,60435,Marianne-Beuchert-Platz 60435 Frankfurt,50.14472325,8.699695960718223,highway,way,Marianne-Beuchert-Platz,1,Marianne-Beuchert-Platz_60435.jpeg
2505,Wiesbadener Straße,7,Rödelheim,402,7.56,7,Bockenheim,11.0,60489,Wiesbadener Straße 60489 Frankfurt,50.1153589,8.6094419,highway,way,Wiesbadener Strasse,1,Wiesbadener Strasse_60489.jpeg
3586,Gref-Völsing-Straße,4,Ostend,261,4.27,4,Ost,5.0,60314,Gref-Völsing-Straße 60314 Frankfurt,50.1132921,8.7128606,highway,way,Gref-Voelsing-Strasse,1,Gref-Voelsing-Strasse_60314.jpeg
640,Diesterwegplatz,5,Sachsenhausen-N.,324,5.32,5A,Sachsenhausen,8.0,60594,Diesterwegplatz 60594 Frankfurt,50.0998521,8.6848388,amenity,node,Diesterwegplatz,1,Diesterwegplatz_60594.jpeg
1318,Jakobsbrunnenstraße,11,Fechenheim,510,11.77,11,Ost,18.0,60386,Jakobsbrunnenstraße 60386 Frankfurt,50.1266774,8.7663817,highway,way,Jakobsbrunnenstrasse,1,Jakobsbrunnenstrasse_60386.jpeg
868,Friedrich-Kahl-Straße,7,Rödelheim,401,7.55,7,Bockenheim,11.0,60489,Friedrich-Kahl-Straße 60489 Frankfurt,50.1316533,8.5927432,highway,way,Friedrich-Kahl-Strasse,1,Friedrich-Kahl-Strasse_60489.jpeg
